Record Number,mbfc__Custom_Title__c,ADPDX_Archdiocesan_Assignment__c,Duty_Load__c,mbfc__Start_Date__c,mbfc__Completion_Date__c,Account_Ext_Id,mbfc__Person__r,mbfc__Context__r,mbfc__Use_Custom_Title__c,Archdpdx_Migration_Id__c,Archdpdx_Job_Id__c
1533,Chaplain to the Young Catholic Professionals,True,,2018-07-01,2020-06-30,Organization_21,{'Adpdx_Migration_Id__c': '848'},{'Adpdx_Migration_Id__c': 'Organization_21'},True,1533,49
1532,"Chaplain, Young Catholic Professionals",True,,2020-07-01,2022-10-05,Organization_21,{'Adpdx_Migration_Id__c': '664'},{'Adpdx_Migration_Id__c': 'Organization_21'},True,1532,49
1531,Chaplain,True,,1979-01-01,2020-08-01,Organization_12,{'Adpdx_Migration_Id__c': '641'},{'Adpdx_Migration_Id__c': 'Organization_12'},True,1531,49
1529,Provincial Assistant,,,1980-01-01,2020-08-01,Religious_1,{'Adpdx_Migration_Id__c': '641'},{'Adpdx_Migration_Id__c': 'Religious_1'},True,1529,49
1528,Pastor,True,,1993-07-01,2020-08-01,Church_135,{'Adpdx_Migration_Id__c': '641'},{'Adpdx_Migration_Id__c': 'Church_135'},True,1528,49
1527,Administrator,True,,2001-11-01,2011-10-15,Church_94,{'Adpdx_Migration_Id__c': '701'},{'Adpdx_Migration_Id__c': 'Church_94'},True,1527,49
1526,Administrator,True,,2010-03-22,2010-06-30,Church_93,{'Adpdx_Migration_Id__c': '701'},{'Adpdx_Migration_Id__c': 'Church_93'},True,1526,49
1523,In Service,,,2020-08-01,2021-04-01,Organization_14,{'Adpdx_Migration_Id__c': '818'},{'Adpdx_Migration_Id__c': 'Organization_14'},True,1523,49
1522,"Rector, In Residence",,,2016-11-15,2020-08-01,Organization_14,{'Adpdx_Migration_Id__c': '818'},{'Adpdx_Migration_Id__c': 'Organization_14'},True,1522,49
1521,Rector,,,2020-08-01,,Organization_14,{'Adpdx_Migration_Id__c': '2073'},{'Adpdx_Migration_Id__c': 'Organization_14'},True,1521,49
1519,Parochial Vicar,True,,2020-07-31,2021-07-31,Church_96,{'Adpdx_Migration_Id__c': '2052'},{'Adpdx_Migration_Id__c': 'Church_96'},True,1519,49
1516,Chaplain,True,,2020-07-01,2020-12-30,Organization_23,{'Adpdx_Migration_Id__c': '606'},{'Adpdx_Migration_Id__c': 'Organization_23'},True,1516,49
1515,Vicar Forane,True,,2020-07-07,2021-06-30,Deanery_9,{'Adpdx_Migration_Id__c': '760'},{'Adpdx_Migration_Id__c': 'Deanery_9'},True,1515,49
1513,Director of Faith Formation,,,2020-07-03,,Church_145,{'Adpdx_Migration_Id__c': '417'},{'Adpdx_Migration_Id__c': 'Church_145'},True,1513,49
1512,Chaplain,,,2017-11-01,2020-09-27,Organization_11,{'Adpdx_Migration_Id__c': '1104'},{'Adpdx_Migration_Id__c': 'Organization_11'},True,1512,49
1511,Parochial Vicar,True,,2020-07-01,2022-06-30,Church_125,{'Adpdx_Migration_Id__c': '2068'},{'Adpdx_Migration_Id__c': 'Church_125'},True,1511,49
1510,Parochial Vicar,True,,2020-07-01,2022-06-30,Church_154,{'Adpdx_Migration_Id__c': '2067'},{'Adpdx_Migration_Id__c': 'Church_154'},True,1510,49
1508,Missionary Catechist,True,,2020-07-01,,Organization_21,{'Adpdx_Migration_Id__c': '1525'},{'Adpdx_Migration_Id__c': 'Organization_21'},True,1508,49
1504,Deacon,True,,2020-06-22,2021-08-15,Church_23,{'Adpdx_Migration_Id__c': '2064'},{'Adpdx_Migration_Id__c': 'Church_23'},True,1504,49
1498,Pastor,True,,2020-07-01,,Church_45,{'Adpdx_Migration_Id__c': '885'},{'Adpdx_Migration_Id__c': 'Church_45'},True,1498,49
1497,Pastor,True,,2020-07-01,,Church_7,{'Adpdx_Migration_Id__c': '885'},{'Adpdx_Migration_Id__c': 'Church_7'},True,1497,49
1496,Pastor,,,2020-07-01,2022-05-31,Church_173,{'Adpdx_Migration_Id__c': '2063'},{'Adpdx_Migration_Id__c': 'Church_173'},True,1496,49
1495,Pastor,True,,2020-07-01,2023-06-30,Church_64,{'Adpdx_Migration_Id__c': '630'},{'Adpdx_Migration_Id__c': 'Church_64'},True,1495,49
1494,Pastor,True,,2020-07-01,2023-06-30,Church_52,{'Adpdx_Migration_Id__c': '630'},{'Adpdx_Migration_Id__c': 'Church_52'},True,1494,49
1493,Pastor,True,,2020-07-01,,Church_29,{'Adpdx_Migration_Id__c': '646'},{'Adpdx_Migration_Id__c': 'Church_29'},True,1493,49
1492,Pastor,True,,2020-07-01,,Church_152,{'Adpdx_Migration_Id__c': '646'},{'Adpdx_Migration_Id__c': 'Church_152'},True,1492,49
1491,Pastor,True,,2020-07-01,,Church_127,{'Adpdx_Migration_Id__c': '646'},{'Adpdx_Migration_Id__c': 'Church_127'},True,1491,49
1490,Pastor,True,,2020-07-01,,Church_95,{'Adpdx_Migration_Id__c': '653'},{'Adpdx_Migration_Id__c': 'Church_95'},True,1490,49
1488,Pastor,True,,2020-07-01,,Church_30,{'Adpdx_Migration_Id__c': '793'},{'Adpdx_Migration_Id__c': 'Church_30'},True,1488,49
1487,Administrator,True,,2020-07-01,2021-06-30,Church_118,{'Adpdx_Migration_Id__c': '760'},{'Adpdx_Migration_Id__c': 'Church_118'},True,1487,49
1486,Pastor,True,,2020-07-01,2021-06-30,Church_18,{'Adpdx_Migration_Id__c': '760'},{'Adpdx_Migration_Id__c': 'Church_18'},True,1486,49
1485,Pastor,True,,2020-07-01,2021-06-30,Church_146,{'Adpdx_Migration_Id__c': '760'},{'Adpdx_Migration_Id__c': 'Church_146'},True,1485,49
1481,Pastor,True,,2020-07-01,,Church_106,{'Adpdx_Migration_Id__c': '575'},{'Adpdx_Migration_Id__c': 'Church_106'},True,1481,49
1480,Pastor,True,,2020-07-01,2022-06-30,Church_94,{'Adpdx_Migration_Id__c': '714'},{'Adpdx_Migration_Id__c': 'Church_94'},True,1480,49
1479,Pastor,True,,2020-07-01,,Church_135,{'Adpdx_Migration_Id__c': '667'},{'Adpdx_Migration_Id__c': 'Church_135'},True,1479,49
1478,Administrator,True,Full Time,2020-07-01,2023-06-30,Church_5,{'Adpdx_Migration_Id__c': '526'},{'Adpdx_Migration_Id__c': 'Church_5'},True,1478,49
1477,Parochial Vicar,True,,2020-07-01,2022-06-30,Church_11,{'Adpdx_Migration_Id__c': '534'},{'Adpdx_Migration_Id__c': 'Church_11'},True,1477,49
1476,Pastor,True,,2020-07-01,2022-06-14,Church_16,{'Adpdx_Migration_Id__c': '634'},{'Adpdx_Migration_Id__c': 'Church_16'},True,1476,49
1475,Pastor,True,,2020-07-01,2021-06-30,Church_1,{'Adpdx_Migration_Id__c': '631'},{'Adpdx_Migration_Id__c': 'Church_1'},True,1475,49
1474,Pastor,True,,2020-07-01,,Church_104,{'Adpdx_Migration_Id__c': '848'},{'Adpdx_Migration_Id__c': 'Church_104'},True,1474,49
1473,Pastor,True,,2020-07-01,,Church_4,{'Adpdx_Migration_Id__c': '675'},{'Adpdx_Migration_Id__c': 'Church_4'},True,1473,49
1472,Pastor,True,,2020-07-01,,Church_131,{'Adpdx_Migration_Id__c': '675'},{'Adpdx_Migration_Id__c': 'Church_131'},True,1472,49
1471,Pastor,True,,2020-07-01,,Church_81,{'Adpdx_Migration_Id__c': '805'},{'Adpdx_Migration_Id__c': 'Church_81'},True,1471,49
1470,Pastor,True,,2020-07-01,,Church_142,{'Adpdx_Migration_Id__c': '806'},{'Adpdx_Migration_Id__c': 'Church_142'},True,1470,49
1469,Pastor,True,,2020-07-01,,Church_133,{'Adpdx_Migration_Id__c': '806'},{'Adpdx_Migration_Id__c': 'Church_133'},True,1469,49
1468,Pastoral Year,True,,2020-05-15,2021-08-31,Church_19,{'Adpdx_Migration_Id__c': '1558'},{'Adpdx_Migration_Id__c': 'Church_19'},True,1468,49
1467,Pastoral Year,True,,2020-05-15,2021-08-31,Church_61,{'Adpdx_Migration_Id__c': '524'},{'Adpdx_Migration_Id__c': 'Church_61'},True,1467,49
1466,Summer Assignment,True,,2020-05-15,2020-07-31,Church_109,{'Adpdx_Migration_Id__c': '533'},{'Adpdx_Migration_Id__c': 'Church_109'},True,1466,49
1465,Pastoral Year,True,,2020-08-01,2021-08-31,Church_42,{'Adpdx_Migration_Id__c': '533'},{'Adpdx_Migration_Id__c': 'Church_42'},True,1465,49
1464,Summer Assignment,True,,2020-06-01,2020-08-01,Church_107,{'Adpdx_Migration_Id__c': '541'},{'Adpdx_Migration_Id__c': 'Church_107'},True,1464,49
1463,Summer Assignment,,,2020-06-01,2020-08-01,Church_124,{'Adpdx_Migration_Id__c': '1560'},{'Adpdx_Migration_Id__c': 'Church_124'},True,1463,49
1462,Summer Assignment,,,2020-06-01,2020-08-01,Church_126,{'Adpdx_Migration_Id__c': '1559'},{'Adpdx_Migration_Id__c': 'Church_126'},True,1462,49
1461,Summer Assignment,True,,2020-06-01,2020-08-01,Church_9,{'Adpdx_Migration_Id__c': '1593'},{'Adpdx_Migration_Id__c': 'Church_9'},True,1461,49
1460,Summer Assignment,,,2020-06-01,2020-08-01,Church_76,{'Adpdx_Migration_Id__c': '543'},{'Adpdx_Migration_Id__c': 'Church_76'},True,1460,49
1459,Summer Assignment,True,,2020-06-01,2020-08-01,Church_24,{'Adpdx_Migration_Id__c': '1594'},{'Adpdx_Migration_Id__c': 'Church_24'},True,1459,49
1458,Summer Assignment,True,,2020-06-01,2020-08-01,Church_112,{'Adpdx_Migration_Id__c': '1590'},{'Adpdx_Migration_Id__c': 'Church_112'},True,1458,49
1457,Summer Assignment,True,,2020-05-15,2020-08-15,Organization_22,{'Adpdx_Migration_Id__c': '547'},{'Adpdx_Migration_Id__c': 'Organization_22'},True,1457,49
1456,Summer Assignment,True,,2020-06-15,2020-08-15,Church_33,{'Adpdx_Migration_Id__c': '528'},{'Adpdx_Migration_Id__c': 'Church_33'},True,1456,49
1455,Summer Assignment,True,,2020-06-01,2020-08-01,Church_11,{'Adpdx_Migration_Id__c': '546'},{'Adpdx_Migration_Id__c': 'Church_11'},True,1455,49
1454,Summer Assignment,True,,2020-06-01,2020-08-01,Church_109,{'Adpdx_Migration_Id__c': '527'},{'Adpdx_Migration_Id__c': 'Church_109'},True,1454,49
1453,Summer Assignment,,,2020-06-01,2020-08-01,Church_141,{'Adpdx_Migration_Id__c': '1591'},{'Adpdx_Migration_Id__c': 'Church_141'},True,1453,49
1452,Summer Assignment,,,2020-06-01,2020-08-01,Church_137,{'Adpdx_Migration_Id__c': '1555'},{'Adpdx_Migration_Id__c': 'Church_137'},True,1452,49
1451,Summer Assignment,,,2020-06-01,2020-08-01,Church_148,{'Adpdx_Migration_Id__c': '1553'},{'Adpdx_Migration_Id__c': 'Church_148'},True,1451,49
1450,Summer Assignment,True,,2020-06-01,2020-08-01,Church_32,{'Adpdx_Migration_Id__c': '1595'},{'Adpdx_Migration_Id__c': 'Church_32'},True,1450,49
1449,Summer Assignment,,,2020-06-01,2020-08-01,Church_31,{'Adpdx_Migration_Id__c': '1592'},{'Adpdx_Migration_Id__c': 'Church_31'},True,1449,49
1448,Pastoral Year,True,,2020-08-01,2021-08-31,Church_32,{'Adpdx_Migration_Id__c': '536'},{'Adpdx_Migration_Id__c': 'Church_32'},True,1448,49
1447,Summer Assignment,True,,2020-06-01,2020-08-01,Organization_22,{'Adpdx_Migration_Id__c': '536'},{'Adpdx_Migration_Id__c': 'Organization_22'},True,1447,49
1445,Summer Assignment,True,,2020-06-01,2020-08-01,Church_101,{'Adpdx_Migration_Id__c': '1598'},{'Adpdx_Migration_Id__c': 'Church_101'},True,1445,49
1444,Summer Assignment,,,2020-05-15,2020-08-15,Church_61,{'Adpdx_Migration_Id__c': '1552'},{'Adpdx_Migration_Id__c': 'Church_61'},True,1444,49
1441,Prior,,,,2020-06-01,Religious_27,{'Adpdx_Migration_Id__c': '633'},{'Adpdx_Migration_Id__c': 'Religious_27'},True,1441,49
1439,Administrator,True,,2020-06-06,2020-06-30,Church_135,{'Adpdx_Migration_Id__c': '695'},{'Adpdx_Migration_Id__c': 'Church_135'},True,1439,49
1438,Religious Superior,,,,2022-06-30,Religious_23,{'Adpdx_Migration_Id__c': '591'},{'Adpdx_Migration_Id__c': 'Religious_23'},True,1438,49
1434,Prior,,,,2020-06-30,Religious_18,{'Adpdx_Migration_Id__c': '887'},{'Adpdx_Migration_Id__c': 'Religious_18'},True,1434,49
1433,Assistant Rector,,,,2020-12-01,Religious_17,{'Adpdx_Migration_Id__c': '711'},{'Adpdx_Migration_Id__c': 'Religious_17'},True,1433,49
1432,Rector,,,,2020-10-01,Religious_17,{'Adpdx_Migration_Id__c': '851'},{'Adpdx_Migration_Id__c': 'Religious_17'},True,1432,49
1428,Rector,,,,2021-07-28,Religious_14,{'Adpdx_Migration_Id__c': '1328'},{'Adpdx_Migration_Id__c': 'Religious_14'},True,1428,49
1427,Chaplain,,,,,Organization_53,{'Adpdx_Migration_Id__c': '682'},{'Adpdx_Migration_Id__c': 'Organization_53'},True,1427,49
1420,Provincial Treasurer,,Full Time,2010-07-26,2021-08-12,Religious_8,{'Adpdx_Migration_Id__c': '692'},{'Adpdx_Migration_Id__c': 'Religious_8'},True,1420,49
1415,Pastor,True,,2006-07-01,2020-05-25,Church_106,{'Adpdx_Migration_Id__c': '984'},{'Adpdx_Migration_Id__c': 'Church_106'},True,1415,49
1414,Associate Pastor,True,,2004-07-01,2020-05-25,Church_106,{'Adpdx_Migration_Id__c': '984'},{'Adpdx_Migration_Id__c': 'Church_106'},True,1414,49
1410,Abbot,,,,,Religious_2,{'Adpdx_Migration_Id__c': '807'},{'Adpdx_Migration_Id__c': 'Religious_2'},True,1410,49
1404,Deacon,True,,1993-11-05,,Church_15,{'Adpdx_Migration_Id__c': '83'},{'Adpdx_Migration_Id__c': 'Church_15'},True,1404,49
1403,Deacon,True,,1993-11-05,,Church_119,{'Adpdx_Migration_Id__c': '83'},{'Adpdx_Migration_Id__c': 'Church_119'},True,1403,49
1402,Deacon,True,,2011-10-29,,Church_17,{'Adpdx_Migration_Id__c': '310'},{'Adpdx_Migration_Id__c': 'Church_17'},True,1402,49
1372,Deacon,True,,2020-05-01,2021-10-15,Church_95,{'Adpdx_Migration_Id__c': '424'},{'Adpdx_Migration_Id__c': 'Church_95'},True,1372,49
1370,Business Manager,True,,2020-05-11,,Church_9,{'Adpdx_Migration_Id__c': '202'},{'Adpdx_Migration_Id__c': 'Church_9'},True,1370,49
1369,Diaconate Coordinator,True,,2017-10-01,,Organization_1,{'Adpdx_Migration_Id__c': '322'},{'Adpdx_Migration_Id__c': 'Organization_1'},True,1369,49
1368,Administrator,True,,2020-04-13,2020-06-30,Church_30,{'Adpdx_Migration_Id__c': '605'},{'Adpdx_Migration_Id__c': 'Church_30'},True,1368,49
1367,"Communications Coordinator, CSEFO",,,2020-01-01,,Organization_1,{'Adpdx_Migration_Id__c': '2037'},{'Adpdx_Migration_Id__c': 'Organization_1'},True,1367,49
1365,Pastoral Minister,True,,2018-07-01,,Organization_11,{'Adpdx_Migration_Id__c': '735'},{'Adpdx_Migration_Id__c': 'Organization_11'},True,1365,49
1364,Benefits Manager,,,2020-02-06,,Organization_1,{'Adpdx_Migration_Id__c': '2022'},{'Adpdx_Migration_Id__c': 'Organization_1'},True,1364,49
1362,Office Business Manager,,,,1900-01-01,Church_30,{'Adpdx_Migration_Id__c': '2019'},{'Adpdx_Migration_Id__c': 'Church_30'},True,1362,49
1361,Development Associate,,,2019-12-31,,Organization_1,{'Adpdx_Migration_Id__c': '2017'},{'Adpdx_Migration_Id__c': 'Organization_1'},True,1361,49
1360,Bilingual Administrative Assistant,,,2020-01-06,2021-01-01,Organization_1,{'Adpdx_Migration_Id__c': '2016'},{'Adpdx_Migration_Id__c': 'Organization_1'},True,1360,49
1359,Formation Director,,,2017-08-01,2022-06-30,School_57,{'Adpdx_Migration_Id__c': '1538'},{'Adpdx_Migration_Id__c': 'School_57'},True,1359,49
1358,Administrator,True,,2019-12-27,2020-04-13,Church_30,{'Adpdx_Migration_Id__c': '808'},{'Adpdx_Migration_Id__c': 'Church_30'},True,1358,49
1357,Administrator,True,,2019-10-20,2019-12-25,Church_143,{'Adpdx_Migration_Id__c': '683'},{'Adpdx_Migration_Id__c': 'Church_143'},True,1357,49
1356,Administrator,True,,2019-10-20,2019-12-25,Church_120,{'Adpdx_Migration_Id__c': '683'},{'Adpdx_Migration_Id__c': 'Church_120'},True,1356,49
1353,Temporary Administrator,True,,2019-12-25,2020-06-30,Church_143,{'Adpdx_Migration_Id__c': '870'},{'Adpdx_Migration_Id__c': 'Church_143'},True,1353,49
1352,Temporary Administrator,True,,2019-12-25,2020-06-30,Church_120,{'Adpdx_Migration_Id__c': '870'},{'Adpdx_Migration_Id__c': 'Church_120'},True,1352,49
1351,Deacon,True,,2002-12-23,2013-09-15,Church_96,{'Adpdx_Migration_Id__c': '201'},{'Adpdx_Migration_Id__c': 'Church_96'},True,1351,49
1350,Archdiocesan Vicariate Liaison,,,2019-09-15,2020-07-01,Deanery_5,{'Adpdx_Migration_Id__c': '417'},{'Adpdx_Migration_Id__c': 'Deanery_5'},True,1350,49
1349,Archdiocesan Vicariate Liaison,,,2019-09-15,2020-08-31,Deanery_4,{'Adpdx_Migration_Id__c': '1461'},{'Adpdx_Migration_Id__c': 'Deanery_4'},True,1349,49
1348,Administrative Assistant,,,2019-12-09,2022-06-03,Organization_1,{'Adpdx_Migration_Id__c': '2013'},{'Adpdx_Migration_Id__c': 'Organization_1'},True,1348,49
1346,Vicar Forane,True,,2019-10-01,,Deanery_14,{'Adpdx_Migration_Id__c': '804'},{'Adpdx_Migration_Id__c': 'Deanery_14'},True,1346,49
1345,Vicar Forane,True,,2019-10-01,,Deanery_12,{'Adpdx_Migration_Id__c': '557'},{'Adpdx_Migration_Id__c': 'Deanery_12'},True,1345,49
1344,Vicar Forane,True,,2019-10-01,,Deanery_8,{'Adpdx_Migration_Id__c': '854'},{'Adpdx_Migration_Id__c': 'Deanery_8'},True,1344,49
1343,Office Manager/Bookkeeper,,,,2023-01-01,Church_122,{'Adpdx_Migration_Id__c': '2012'},{'Adpdx_Migration_Id__c': 'Church_122'},True,1343,49
1342,Business Office,,,,1900-01-01,Church_1,{'Adpdx_Migration_Id__c': '2011'},{'Adpdx_Migration_Id__c': 'Church_1'},True,1342,49
1340,Vicar Forane,True,,2019-10-01,2022-06-30,Deanery_3,{'Adpdx_Migration_Id__c': '599'},{'Adpdx_Migration_Id__c': 'Deanery_3'},True,1340,49
1339,Vicar Forane,True,,2019-11-07,,Deanery_18,{'Adpdx_Migration_Id__c': '779'},{'Adpdx_Migration_Id__c': 'Deanery_18'},True,1339,49
1338,Vicar Forane,True,,2019-11-07,2022-09-30,Deanery_6,{'Adpdx_Migration_Id__c': '565'},{'Adpdx_Migration_Id__c': 'Deanery_6'},True,1338,49
1333,Development/Business Manager,,,,,Church_173,{'Adpdx_Migration_Id__c': '1619'},{'Adpdx_Migration_Id__c': 'Church_173'},True,1333,49
1332,Bookkeeper,,,,2023-01-01,Church_173,{'Adpdx_Migration_Id__c': '1618'},{'Adpdx_Migration_Id__c': 'Church_173'},True,1332,49
1331,Faith Formation,,,,,Church_173,{'Adpdx_Migration_Id__c': '1617'},{'Adpdx_Migration_Id__c': 'Church_173'},True,1331,49
1330,Office Manager,,,,2023-01-01,Church_173,{'Adpdx_Migration_Id__c': '1616'},{'Adpdx_Migration_Id__c': 'Church_173'},True,1330,49
1329,Pastor,True,,2014-07-01,2020-06-30,Church_173,{'Adpdx_Migration_Id__c': '794'},{'Adpdx_Migration_Id__c': 'Church_173'},True,1329,49
1328,Parochial Vicar,,,,2022-05-31,Church_173,{'Adpdx_Migration_Id__c': '883'},{'Adpdx_Migration_Id__c': 'Church_173'},True,1328,49
1326,Faith Formation,,,,1900-01-01,Church_64,{'Adpdx_Migration_Id__c': '1905'},{'Adpdx_Migration_Id__c': 'Church_64'},True,1326,49
1325,Pastoral Assistant for Faith Formation,,,,1900-01-01,Church_135,{'Adpdx_Migration_Id__c': '1643'},{'Adpdx_Migration_Id__c': 'Church_135'},True,1325,49
1324,Faculty,True,,2013-09-01,2022-06-30,School_12,{'Adpdx_Migration_Id__c': '620'},{'Adpdx_Migration_Id__c': 'School_12'},True,1324,49
1323,President Emeritus,True,,,,School_12,{'Adpdx_Migration_Id__c': '855'},{'Adpdx_Migration_Id__c': 'School_12'},True,1323,49
1321,Presbyteral Council Cohort I Representative,True,,2019-10-20,2022-09-30,Organization_21,{'Adpdx_Migration_Id__c': '792'},{'Adpdx_Migration_Id__c': 'Organization_21'},True,1321,49
1320,Presbyteral Council Cohort III Representative,True,,2019-10-16,2022-09-29,Organization_21,{'Adpdx_Migration_Id__c': '710'},{'Adpdx_Migration_Id__c': 'Organization_21'},True,1320,49
1319,Deacon,True,,2019-10-26,2022-08-10,Church_137,{'Adpdx_Migration_Id__c': '378'},{'Adpdx_Migration_Id__c': 'Church_137'},True,1319,49
1318,Deacon,True,,2019-10-26,2022-09-14,Church_3,{'Adpdx_Migration_Id__c': '269'},{'Adpdx_Migration_Id__c': 'Church_3'},True,1318,49
1317,Deacon,True,,2019-10-26,2020-05-01,Church_87,{'Adpdx_Migration_Id__c': '424'},{'Adpdx_Migration_Id__c': 'Church_87'},True,1317,49
1316,Parochial Vicar,True,,2019-10-21,2021-04-16,Church_96,{'Adpdx_Migration_Id__c': '2009'},{'Adpdx_Migration_Id__c': 'Church_96'},True,1316,49
1315,Moderator,True,,2009-07-01,2016-06-30,Church_92,{'Adpdx_Migration_Id__c': '632'},{'Adpdx_Migration_Id__c': 'Church_92'},True,1315,49
1313,JCCU Tertian Minister,,,2017-01-01,2017-07-06,Religious_3,{'Adpdx_Migration_Id__c': '1025'},{'Adpdx_Migration_Id__c': 'Religious_3'},True,1313,49
1312,Sabbatical,,,2011-08-01,2011-12-01,Religious_1,{'Adpdx_Migration_Id__c': '1025'},{'Adpdx_Migration_Id__c': 'Religious_1'},True,1312,49
1311,"Minister, Socius to Novice Master",,,1999-01-01,2001-01-01,Religious_1,{'Adpdx_Migration_Id__c': '1025'},{'Adpdx_Migration_Id__c': 'Religious_1'},True,1311,49
1310,Assistant for Formation,,,2003-01-01,2003-01-01,Religious_1,{'Adpdx_Migration_Id__c': '1025'},{'Adpdx_Migration_Id__c': 'Religious_1'},True,1310,49
1307,Professor of Systematic Theology,,,,2021-12-31,School_57,{'Adpdx_Migration_Id__c': '262'},{'Adpdx_Migration_Id__c': 'School_57'},True,1307,49
1306,Teacher,,,2018-07-25,2020-07-10,School_14,{'Adpdx_Migration_Id__c': '2007'},{'Adpdx_Migration_Id__c': 'School_14'},True,1306,49
1304,Socius,,,2015-01-01,2019-08-01,Religious_1,{'Adpdx_Migration_Id__c': '754'},{'Adpdx_Migration_Id__c': 'Religious_1'},True,1304,49
1285,Guest Master,,,,2021-05-31,Religious_4,{'Adpdx_Migration_Id__c': '802'},{'Adpdx_Migration_Id__c': 'Religious_4'},True,1285,49
1283,Faculty,,,1972-01-01,2003-01-01,School_57,{'Adpdx_Migration_Id__c': '869'},{'Adpdx_Migration_Id__c': 'School_57'},True,1283,49
1281,Pastor,True,,2003-07-01,2016-06-30,Church_137,{'Adpdx_Migration_Id__c': '869'},{'Adpdx_Migration_Id__c': 'Church_137'},True,1281,49
1280,Pastor,True,,2002-07-01,2007-07-01,Church_140,{'Adpdx_Migration_Id__c': '868'},{'Adpdx_Migration_Id__c': 'Church_140'},True,1280,49
1279,Administrator,True,,2002-04-25,2002-06-30,Church_140,{'Adpdx_Migration_Id__c': '868'},{'Adpdx_Migration_Id__c': 'Church_140'},True,1279,49
1278,Pastor,True,,2002-07-01,2007-07-01,Church_38,{'Adpdx_Migration_Id__c': '868'},{'Adpdx_Migration_Id__c': 'Church_38'},True,1278,49
1277,Administrator,True,,2002-04-25,2002-06-30,Church_38,{'Adpdx_Migration_Id__c': '868'},{'Adpdx_Migration_Id__c': 'Church_38'},True,1277,49
1276,Parochial Vicar,True,,1997-11-01,2002-04-25,Church_65,{'Adpdx_Migration_Id__c': '868'},{'Adpdx_Migration_Id__c': 'Church_65'},True,1276,49
1275,Missionero to the Marion County Vicariate,True,,1987-01-01,1996-01-01,Church_65,{'Adpdx_Migration_Id__c': '868'},{'Adpdx_Migration_Id__c': 'Church_65'},True,1275,49
1272,Parochial Vicar,True,,2019-10-01,2020-06-30,Church_41,{'Adpdx_Migration_Id__c': '714'},{'Adpdx_Migration_Id__c': 'Church_41'},True,1272,49
1271,Parochial Vicar,True,,2019-10-01,2020-06-30,Church_134,{'Adpdx_Migration_Id__c': '714'},{'Adpdx_Migration_Id__c': 'Church_134'},True,1271,49
1270,Parochial Vicar,True,,2019-10-01,2020-06-30,Church_58,{'Adpdx_Migration_Id__c': '714'},{'Adpdx_Migration_Id__c': 'Church_58'},True,1270,49
1269,Formation Director,,,2016-07-01,2017-06-30,School_55,{'Adpdx_Migration_Id__c': '725'},{'Adpdx_Migration_Id__c': 'School_55'},True,1269,49
1268,Formation Assistant,,,2014-07-01,2016-06-30,School_55,{'Adpdx_Migration_Id__c': '725'},{'Adpdx_Migration_Id__c': 'School_55'},True,1268,49
1266,Abbot,,,2009-11-18,2016-02-10,Religious_4,{'Adpdx_Migration_Id__c': '649'},{'Adpdx_Migration_Id__c': 'Religious_4'},True,1266,49
1265,Abbot,,,2001-01-01,2009-08-01,Religious_4,{'Adpdx_Migration_Id__c': '787'},{'Adpdx_Migration_Id__c': 'Religious_4'},True,1265,49
1264,Abbot,,,1988-08-10,1997-12-30,Religious_4,{'Adpdx_Migration_Id__c': '799'},{'Adpdx_Migration_Id__c': 'Religious_4'},True,1264,49
1263,Abbot,,,1997-01-01,2012-01-01,Religious_4,{'Adpdx_Migration_Id__c': '1431'},{'Adpdx_Migration_Id__c': 'Religious_4'},True,1263,49
1261,Parochial Vicar,True,,2014-07-01,2017-06-30,Church_59,{'Adpdx_Migration_Id__c': '672'},{'Adpdx_Migration_Id__c': 'Church_59'},True,1261,49
